Longitude,Latitude,Zip
-87.70270063043085,41.92768148797163,60647
-87.71645675182306,41.92391467610262,60647
-87.71771900420171,41.91406319060668,60647
-87.70492002232068,41.928342595045926,60647
-87.69382765233814,41.92008998824345,60647
-87.72152164699655,41.91688714643723,60647
-87.72342925573115,41.91060738863593,60647
-87.68422227030742,41.92112042965267,60647
-87.69144315350952,41.92732717495185,60647
-87.68851345560171,41.926133095697985,60647
-87.72604203598316,41.92354727329986,60647
-87.67860067052759,41.925821986448156,60647
-87.70088875471652,41.929896926775534,60647
-87.72597802104072,41.91236034518414,60647
-87.72198045679035,41.9207927642852,60647
-87.71445613734898,41.91724118088799,60647
-87.68094117031069,41.922232223649644,60647
-87.70102963924188,41.912331216548175,60647
-87.72665810790235,41.93112088740556,60647
-87.72586410234724,41.912706902975366,60647
-87.69829490531467,41.91390784810939,60647
-87.70028247391356,41.91707105120225,60647
-87.71780736912856,41.9285454475502,60647
-87.70142179915462,41.91893161623166,60647
-87.71635380599167,41.92624471077484,60647
-87.71818614998372,41.92350650331759,60647
-87.69991634106343,41.92749064412848,60647
-87.70691338178156,41.92843054267511,60647
-87.69291282199354,41.92133128828041,60647
-87.72593453036095,41.92127842915792,60647
-87.69953456564159,41.92637765298681,60647
-87.68645986556878,41.931264445875335,60647
-87.70174606403154,41.91738573132915,60647
-87.7063063593331,41.927151378341925,60647
-87.69910545990517,41.92020521236554,60647
-87.72516748531734,41.92015471476299,60647
-87.69804271190533,41.926587482352424,60647
-87.69794863410473,41.93149326130052,60647
-87.7229328095566,41.92788691049259,60647
-87.71411050778984,41.915131712099104,60647
-87.7043087169519,41.91033769688373,60647
-87.684490769468,41.918016296393375,60647
-87.68750697783,41.92266685436046,60647
-87.6912752175942,41.91828533776071,60647
-87.69255329733218,41.931359329152194,60647
-87.69651379573614,41.924838170942266,60647
-87.70323372247086,41.92424298116958,60647
-87.70038075303405,41.92593619981218,60647
-87.70799587337636,41.9130389132819,60647
-87.70874864047597,41.9219174473743,60647
-87.67792089648574,41.92121198512401,60647
-87.67985177619184,41.91399584936799,60647
-87.70688921869674,41.911531370895084,60647
-87.69648940308822,41.91559799792557,60647
-87.71029482870482,41.92664699860299,60647
-87.7124320062605,41.92425232266687,60647
-87.7223945768616,41.92321837111864,60647
-87.72273600153233,41.92798196423387,60647
-87.70188274253039,41.92891305287731,60647
-87.71874409443927,41.91362260084191,60647
-87.69149401962672,41.91632578290912,60647
-87.72183414118932,41.91433643964479,60647
-87.70890703012748,41.92784545648833,60647
-87.69798965265042,41.91444911736119,60647
-87.71532549595615,41.91276062216234,60647
-87.68650596455842,41.91585907547504,60647
-87.70196915444347,41.92445808625992,60647
-87.6841607011681,41.931082748782146,60647
-87.6962797254875,41.91689293730435,60647
-87.7178323314895,41.91341383738379,60647
-87.71519361020938,41.921916468770185,60647
-87.71633775406751,41.92161309466351,60647
-87.70485953570085,41.93050620983367,60647
-87.70433335271214,41.92264547103685,60647
-87.67894995382201,41.929111981694746,60647
-87.69820145104822,41.91054241174398,60647
-87.68906835037136,41.916991751212436,60647
-87.71819869181321,41.910597093465306,60647
-87.70384353922472,41.91051852755396,60647
-87.71501881044047,41.921884181351125,60647
-87.7094942641674,41.92771726898012,60647
-87.69353421366013,41.921507369079755,60647
-87.71425452118396,41.91720909900714,60647
-87.69660648694973,41.92475643755678,60647
-87.67811453687754,41.91213746299611,60647
-87.70508490338283,41.92357205072757,60647
-87.68354639980089,41.92667497020198,60647
-87.68570996156582,41.92528660129798,60647
-87.71633909322937,41.922113442748675,60647
-87.69316936173593,41.9312584693904,60647
-87.70061201831693,41.922260762348074,60647
-87.72213257312961,41.91170706732294,60647
-87.69502856470989,41.92650367759639,60647
-87.67820942901427,41.91929973568465,60647
-87.69118904660421,41.916761206767376,60647
-87.69570383525354,41.917341476984625,60647
-87.71263231063728,41.92986051707291,60647
-87.71558529681711,41.92829333935171,60647
-87.68428031925444,41.911895860596715,60647
-87.72503593213922,41.9306469991455,60647
-87.7210904121009,41.92415362917794,60647
-87.70568115252911,41.930923312821065,60647
-87.7027589505813,41.93180852624438,60647
-87.70374670631281,41.92923194440604,60647
-87.69134919538016,41.92413516425348,60647
-87.72577337474652,41.91786903101352,60647
-87.71599083209534,41.92943403888828,60647
-87.70044759691606,41.927733757205274,60647
-87.70873479566305,41.91868897581011,60647
-87.68127212367425,41.91146297632781,60647
-87.70665428329491,41.92814611783578,60647
-87.71999732029464,41.92684250121763,60647
-87.68861145648906,41.92292458234619,60647
-87.71792523719743,41.91848553388454,60647
-87.6945709914787,41.93018355933297,60647
-87.7259548432265,41.91177454014711,60647
-87.69325537731383,41.919266979642124,60647
-87.68746755912468,41.92729922505889,60647
-87.71945039755306,41.930367118218165,60647
-87.7048914790203,41.92802777568947,60647
-87.72388543819545,41.91255766421168,60647
-87.71190903447422,41.92973495381196,60647
-87.693578841244,41.92613243368825,60647
-87.6904320259975,41.92611725633703,60647
-87.71456118948606,41.91121956032315,60647
-87.71472836748745,41.927121381204444,60647
-87.68202001391232,41.92148954285375,60647
-87.69999489526472,41.91475556831641,60647
-87.70811843893058,41.92237175626123,60647
-87.68561541174988,41.91736548182451,60647
-87.6953937832582,41.92824876507573,60647
-87.68043072388893,41.928144845209175,60647
-87.71946854177257,41.92100302084621,60647
-87.71632649957873,41.910923583323935,60647
-87.68404375722635,41.91058708265547,60647
-87.71920202034573,41.926352778468626,60647
-87.7022784201315,41.913839114024796,60647
-87.6902106536557,41.914771373475226,60647
-87.72652323420304,41.92220501486308,60647
-87.72076987469491,41.91467989602601,60647
-87.70487279709047,41.92948070205899,60647
-87.71090424781069,41.913659884249,60647
-87.71156985286024,41.927771611974876,60647
-87.69829337850784,41.92063269672831,60647
-87.72486117375507,41.9129696776085,60647
-87.69292840781605,41.915985487469165,60647
-87.69211566678767,41.91605968081769,60647
-87.6989295305501,41.92891921686852,60647
-87.72248848529286,41.91489323139683,60647
-87.69793775626454,41.93206336503186,60647
-87.68089177086308,41.931138043799905,60647
-87.70653693880915,41.915523415660935,60647
-87.72065712270435,41.93075866890185,60647
-87.70664713901989,41.92966116792917,60647
-87.69837572611286,41.9303401271761,60647
-87.72120924990128,41.91324976680508,60647
-87.70109773362756,41.92809733503264,60647
-87.69968791589963,41.91509076875271,60647
-87.71250434748725,41.9221912003463,60647
-87.68279693296166,41.91662352345216,60647
-87.69362029690728,41.914751866115516,60647
-87.69114621290163,41.92573811711653,60647
-87.7162916946111,41.91089729204803,60647
-87.68221623980625,41.929402099961315,60647
-87.69813992787287,41.92250475333437,60647
-87.68483047288406,41.92851036006389,60647
-87.68685476013223,41.91089064329636,60647
-87.6985755744526,41.918430111789476,60647
-87.70384596576325,41.915731982092915,60647
-87.7025771763454,41.92870037477079,60647
-87.71380856761172,41.929406647730026,60647
-87.71792963632862,41.91724583093203,60647
-87.70514627948668,41.9251124052845,60647
-87.70286225239255,41.927042615282964,60647
-87.68398971275457,41.91114197513916,60647
-87.7162226228608,41.91322365649727,60647
-87.70290780864157,41.91928989418927,60647
-87.68661779584647,41.91241245615299,60647
-87.6804870108211,41.92893611799545,60647
-87.71652828406006,41.913532555664894,60647
-87.7227139056057,41.91195146136892,60647
-87.70507282055188,41.91791420431309,60647
-87.69381242538155,41.92183532894004,60647
-87.70774036195937,41.911996462314626,60647
-87.68073308050877,41.93049687203336,60647
-87.69723328253042,41.92171957113556,60647
-87.69169681652639,41.926036829884495,60647
-87.7067566550472,41.9113118757578,60647
-87.68005970424326,41.923859052633105,60647
-87.70315079966872,41.92042237854059,60647
-87.7147133090192,41.92777302986388,60647
-87.6931107441918,41.92856631291744,60647
-87.6824581146842,41.917293717605396,60647
-87.69506412270646,41.913111471970765,60647
-87.71823270350046,41.91339070413995,60647
-87.69694345928865,41.931657718281876,60647
-87.68214316783903,41.9213117353809,60647
-87.68864330980485,41.93119603629063,60647
-87.72036085980827,41.912383643588434,60647
-87.71771217892066,41.915693297211654,60647
-87.7034644579982,41.92866499293382,60647
-87.69606695346023,41.92451196999256,60647
-87.69068207677293,41.914757356192986,60647
-87.67959817676446,41.9300213089309,60647
-87.68326917803553,41.91878940695299,60647
-87.69292697058283,41.928570626380534,60647
-87.72202162768725,41.910566299911835,60647
-87.71071432964796,41.9233949403928,60647
-87.71401534973334,41.92257922862625,60647
-87.70392879595344,41.91513897708402,60647
-87.67985170594453,41.920118130842276,60647
-87.72445831889678,41.92485013551652,60647
-87.68321137009801,41.92931369039463,60647
-87.71106933865244,41.92818191207798,60647
-87.68288412040711,41.91284109343744,60647
-87.72030772679997,41.91605052361623,60647
-87.72538357333252,41.91467449190549,60647
-87.68009974135252,41.923175083886065,60647
-87.71492968911542,41.92723483224149,60647
-87.72547379168135,41.9195209139545,60647
-87.72295546075887,41.91807139608213,60647
-87.70759643144906,41.91712844011086,60647
-87.67861887544807,41.926088940530754,60647
-87.68205921189926,41.91756654023427,60647
-87.70384603465477,41.931208777494575,60647
-87.70164076001178,41.924071561386505,60647
-87.70027706364164,41.918329755716826,60647
-87.72007051672531,41.91296748895384,60647
-87.7229776067314,41.91196208750462,60647
-87.71805083735268,41.92875681343825,60647
-87.72442934512902,41.91009553117897,60647
-87.72371869592898,41.91140773878154,60647
-87.6861653086371,41.91769359120654,60647
-87.68377438222036,41.92095169664635,60647
-87.70778034817405,41.930774749174724,60647
-87.71577935798491,41.93134908856594,60647
-87.70218239928415,41.91777085494588,60647
-87.68677433987013,41.92313831503497,60647
-87.7156248818289,41.92084551949269,60647
-87.7099603907387,41.9130171495837,60647
-87.6911408036883,41.91429842019318,60647
-87.70080454803725,41.92782983050857,60647
-87.72644581864327,41.92928398621551,60647
-87.68981216698334,41.92660506181002,60647
-87.72363816708635,41.92830106084082,60647
-87.71562494062961,41.92101599255651,60647
-87.71771206262912,41.918884746959506,60647
-87.69475823856612,41.93168392395328,60647
-87.70069335280904,41.91586597258076,60647
-87.71778371953118,41.927960533564345,60647
-87.68789009716497,41.918255983506064,60647
-87.68844550697249,41.93136672101915,60647
-87.69256243756557,41.91123223247365,60647
-87.71901275898156,41.91799540115426,60647
-87.68944024596887,41.91091671342429,60647
-87.72591552215577,41.92494451163977,60647
-87.71516720656527,41.92119442207212,60647
-87.70489803578488,41.910612749364745,60647
-87.68446165247003,41.927017497103584,60647
-87.69849601064784,41.930812623885025,60647
-87.69523545100509,41.924068343093936,60647
-87.72131678913128,41.91774193114135,60647
-87.7111346927948,41.930549464729786,60647
-87.71006318768507,41.911569596746226,60647
-87.7193406882099,41.91103473571795,60647
-87.70505485325265,41.91261121679692,60647
-87.72171840368871,41.93117572484745,60647
-87.72250200537404,41.912286195951225,60647
-87.71806893837343,41.92610597344612,60647
-87.72620729367021,41.926166706733866,60647
-87.72362181315356,41.918586489903596,60647
-87.69178945034635,41.92537627136519,60647
-87.70817839278442,41.921678821335895,60647
-87.68767477575031,41.912912051481776,60647
-87.70470727653549,41.92892734536861,60647
-87.68048392189762,41.92982796581206,60647
-87.71868507521883,41.91661034878583,60647
-87.67902772240302,41.926532596151866,60647
-87.71419359530147,41.92324456715712,60647
-87.69277756780548,41.92868637135213,60647
-87.71251885511049,41.92818307599593,60647
-87.72262373666685,41.915493293705374,60647
-87.72186316616613,41.9209056945052,60647
-87.72380769889182,41.91334234949417,60647
-87.71677139851673,41.91924311434153,60647
-87.69448262747542,41.91734451613976,60647
-87.69053557442994,41.91633566372399,60647
-87.71235844800177,41.924512104772,60647
-87.68456111906326,41.92663987373102,60647
-87.69862980860586,41.92273553887413,60647
-87.70418516523591,41.92262088772247,60647
-87.69653193333639,41.92474981293726,60647
-87.67990671185333,41.91933603901205,60647
-87.72610446188781,41.91799174138432,60647
-87.68526230774557,41.9190664575307,60647
-87.69700202668983,41.926026156815865,60647
-87.6873139813042,41.91748601876506,60647
-87.70438437036997,41.913363585957065,60647
-87.68785237576168,41.91207191582202,60647
-87.7248257270605,41.92796573005075,60647
-87.7231457843831,41.92423158071212,60647
-87.7066444958471,41.911343161398165,60647
-87.7127760018086,41.916160588705196,60647
-87.70958718264104,41.91378848941964,60647
-87.6994911486144,41.91873851644894,60647
-87.69319388811297,41.91461768291996,60647
-87.708810493544,41.93070925350906,60647
-87.70435484801357,41.92432188478987,60647
-87.69758035210957,41.92850161508011,60647
-87.70380178170151,41.92196561942226,60647
-87.69382603556217,41.918860684596225,60647
-87.69021164544515,41.91633323963463,60647
-87.72575172731034,41.91810840872552,60647
-87.69342535362428,41.91650336373134,60647
-87.68060835362856,41.91930920236765,60647
-87.7068077503889,41.914824429022,60647
-87.72117794015722,41.92206940514506,60647
-87.725571248608,41.92050411889242,60647
-87.72479825809664,41.912376934682996,60647
-87.72313658498562,41.912228629692265,60647
-87.71800456663189,41.92612565591259,60647
-87.7070760187964,41.93178054412788,60647
-87.68497028044264,41.91744871278138,60647
-87.69201539960318,41.92650680472662,60647
-87.69902465899845,41.925692297487835,60647
-87.71094104372128,41.9152005370966,60647
-87.68469168758398,41.9248197699843,60647
-87.68800063572422,41.9109421929431,60647
-87.70623076208967,41.924725625026674,60647
-87.72012619281149,41.915289759472756,60647
-87.68123147410799,41.927943847938174,60647
-87.68603825675088,41.9256651457065,60647
-87.70065147033144,41.92272200370129,60647
-87.70550252195773,41.92083646690868,60647
-87.72410026931982,41.92102856832003,60647
-87.68934413105475,41.91696080193687,60647
-87.68575464437143,41.91779446074316,60647
-87.71429316207275,41.922329507397194,60647
-87.68236053326594,41.91144304392624,60647
-87.72260271722658,41.930678189920165,60647
-87.72070832705467,41.916273560451934,60647
-87.70532391110059,41.928946458487026,60647
-87.70134555033862,41.9129433329407,60647
-87.72576384480834,41.9168889547528,60647
-87.71760917952305,41.928859183323354,60647
-87.69831786174352,41.92116894817704,60647
-87.69597133551355,41.92202615278826,60647
-87.708360460434,41.92154601755465,60647
-87.7110246874935,41.91428003887259,60647
-87.69191396937725,41.92260213454767,60647
-87.7125932745269,41.92336303889195,60647
-87.68510558193698,41.92762309398779,60647
-87.69404037567804,41.911051495954666,60647
-87.72255954433183,41.92437401639998,60647
-87.71938405312942,41.922005197402534,60647
-87.712845818967,41.929578443821164,60647
-87.70521422161711,41.92825174747918,60647
-87.71410350802799,41.92532387176124,60647
-87.72220733692707,41.922260848761574,60647
-87.7233551457255,41.92180376378037,60647
-87.69083723658318,41.931202082636744,60647
-87.69031210343972,41.916715737152884,60647
-87.694604212626,41.913723792421,60647
-87.69981164658552,41.92773917567477,60647
-87.69419428462979,41.92345830712752,60647
-87.71299648646172,41.92216099780259,60647
-87.67948315960263,41.921752887310696,60647
-87.70006070776061,41.93029974275762,60647
-87.68892792049412,41.92595485916404,60647
-87.6894200650944,41.92068594220893,60647
-87.6870069348693,41.931921996261366,60647
-87.721252431966,41.911682414635294,60647
-87.67882236829676,41.91894200483017,60647
-87.70938426322415,41.92379885189147,60647
-87.69067683969271,41.92370442094635,60647
-87.72008357798748,41.930734712591075,60647
-87.71118711437688,41.91082365157233,60647
-87.72190360868335,41.92032452366515,60647
-87.71275521036353,41.91965454536371,60647
-87.72584050935376,41.928490264883955,60647
-87.69624410864225,41.92557087907368,60647
-87.6848557428809,41.923317189538444,60647
-87.68407112780102,41.92791578426902,60647
-87.7112981620718,41.92275877715219,60647
-87.68245718854219,41.914334501420875,60647
-87.70364602441346,41.91345530976614,60647
-87.68029876489238,41.915505070897424,60647
-87.72413257306822,41.92167627435223,60647
-87.6989728306711,41.92331621023583,60647
-87.71889426016057,41.9138693070511,60647
-87.72232165594502,41.920278310689206,60647
-87.70522997465878,41.92583723820068,60647
-87.68301593536371,41.91249810212675,60647
-87.69139707026537,41.926023222119284,60647
-87.69505383677837,41.92070894156203,60647
-87.70762745048074,41.92339019707491,60647
-87.70088015673501,41.92743439187653,60647
-87.68385453200872,41.9257861121754,60647
-87.67901073057621,41.91835519651391,60647
-87.70788260607108,41.92770113135203,60647
-87.72242304226324,41.915354362901674,60647
-87.72513250612545,41.9227302561107,60647
-87.70677727421146,41.91506978340173,60647
-87.72286160911766,41.9304101690082,60647
-87.6811033873024,41.93011572522611,60647
-87.69691694637723,41.920795012710705,60647
-87.68831397323363,41.911493943902336,60647
-87.68779402887844,41.923162449800714,60647
-87.7163249654569,41.92952179158587,60647
-87.6884280465446,41.91558750240734,60647
-87.70616493522233,41.92806159850539,60647
-87.69122312341136,41.92109348429059,60647
-87.68228443434029,41.92497558068371,60647
-87.68998903751262,41.92914185199327,60647
-87.70268073680457,41.92274222769553,60647
-87.71739457337206,41.926741771522344,60647
-87.68346668899675,41.922563480506255,60647
-87.7234919507478,41.9238651823453,60647
-87.69553211369275,41.9136577401029,60647
-87.70013600385212,41.92249527858841,60647
-87.6901787551962,41.921036116006995,60647
-87.69367352067609,41.9127495929636,60647
-87.70235745786388,41.922201070073136,60647
-87.71948630648563,41.91220990363273,60647
-87.70094200540123,41.92302964928341,60647
-87.70422747629038,41.92596335081372,60647
-87.7072820993924,41.93033424571238,60647
-87.68796436329414,41.93205980534605,60647
-87.71128196468246,41.91192919029037,60647
-87.68245059318619,41.91756192559409,60647
-87.7135678674417,41.93192586507924,60647
-87.68022169076528,41.919757616837906,60647
-87.68541990051585,41.92230774746678,60647
-87.71190033185607,41.91077153926413,60647
-87.6987179869558,41.91879340021651,60647
-87.72354323139795,41.92236510306707,60647
-87.71397551090773,41.914900692058666,60647
-87.7019511131045,41.923234947039646,60647
-87.67865283503967,41.9143098097359,60647
-87.71502782572097,41.929476225780185,60647
-87.68494530683098,41.916502152574054,60647
-87.68860200535576,41.914573866760534,60647
-87.71078595204175,41.91689192870827,60647
-87.72381020935873,41.91369604965473,60647
-87.69989443835259,41.92154686493225,60647
-87.69864576757242,41.926882102417935,60647
-87.70185740482812,41.91408272686529,60647
-87.70907468063142,41.91886579390223,60647
-87.71759508992274,41.93013399528105,60647
-87.70145341726206,41.930840534296074,60647
-87.69015250270954,41.91366519038428,60647
-87.712577399198,41.91848982683519,60647
-87.72130899512905,41.91462627656109,60647
-87.69196307239434,41.91586022639583,60647
-87.68422612120555,41.918549974781584,60647
-87.69213948708789,41.92666821775364,60647
-87.71130823446966,41.930983499064,60647
-87.71650094123704,41.911981827450056,60647
-87.69812648840866,41.92442341699744,60647
-87.71709651122765,41.9231662053706,60647
-87.6859108068275,41.91837621949005,60647
-87.69372191489484,41.92079213537675,60647
-87.69559884263951,41.923951739479804,60647
-87.68984254613456,41.921709107014415,60647
-87.71919566634344,41.91248164249236,60647
-87.69313821455373,41.913617409143974,60647
-87.71559976725331,41.912439184247205,60647
-87.70752198206233,41.91174000549689,60647
-87.71107258470698,41.92608131910657,60647
-87.69010311434099,41.92337750620795,60647
-87.69603782596585,41.92884727342228,60647
-87.70072396461472,41.92336287870843,60647
-87.7031175635358,41.918127697255464,60647
-87.70871706239336,41.91042161396103,60647
-87.70099261154608,41.92022392138911,60647
-87.70527482549666,41.920733222078134,60647
-87.69581837399463,41.917563151171656,60647
-87.70410323890407,41.91985310337474,60647
-87.69088691854252,41.92331702357724,60647
-87.71858942248595,41.919720295044115,60647
-87.68093199177028,41.93028341145767,60647
-87.70312957398913,41.91245286745736,60647
-87.72568401593075,41.914948609853525,60647
-87.71998858942072,41.91442948318137,60647
-87.69926200990042,41.922710329998985,60647
-87.69387102885776,41.912516018799735,60647
-87.70195830335705,41.92958640657511,60647
-87.71512523127663,41.915786330592965,60647
-87.71391075242954,41.91509091988703,60647
-87.69322485394616,41.92483025017428,60647
-87.7122983741721,41.92954891648047,60647
-87.72643061948928,41.925521512877104,60647
-87.70287290287588,41.91205926179398,60647
-87.68896771040009,41.92780444086774,60647
-87.70533343478618,41.92345841351454,60647
-87.69733735184185,41.91683825381082,60647
-87.70529562509412,41.910378109725876,60647
-87.69639076519796,41.91878842982242,60647
-87.67948099740593,41.917046833997674,60647
-87.7105218588966,41.931693118560624,60647
-87.6857164656746,41.91165223815661,60647
-87.6847346393918,41.92259592171054,60647
-87.69998155399452,41.91079284064318,60647
-87.69836443430574,41.92783590123294,60647
-87.70375839753596,41.930500476544914,60647
-87.69915591170333,41.911433875920615,60647
-87.67969829063635,41.91607363782931,60647
-87.68410078524364,41.92074214473705,60647
-87.68402658427486,41.922149798384766,60647
-87.69167432491213,41.91032640848202,60647
-87.72650670183745,41.91891508748347,60647
-87.72516770479022,41.91832062279629,60647
-87.69080645581899,41.91399887521267,60647
-87.72469050220828,41.9127249700673,60647
-87.70374573952165,41.9257198643462,60647
-87.68736513585733,41.91627722420755,60647
-87.72312927665727,41.92522813711857,60647
-87.72438960860931,41.91170005446805,60647
-87.69563860421523,41.91461040252903,60647
-87.72035617412321,41.91024199137739,60647
-87.68046626966238,41.91817821876754,60647
-87.68805979887621,41.91241961487462,60647
-87.70098619166538,41.91856111965647,60647
-87.68237398813322,41.931984417449776,60647
-87.69708497076475,41.911552289029025,60647
-87.72270818543277,41.919196449554015,60647
-87.70025465252834,41.93192794333398,60647
-87.70754138385395,41.91354540632698,60647
-87.70988942163213,41.92578003045884,60647
-87.72187614524654,41.92537893200884,60647
-87.68097168068512,41.92604095450378,60647
-87.69236904089541,41.917458962993656,60647
-87.72109633167113,41.926647347293375,60647
-87.70837590380577,41.914127186335534,60647
-87.72330016685265,41.919323255760396,60647
-87.70359565752958,41.93063188948924,60647
-87.70385098558579,41.930351373864234,60647
-87.68983747349414,41.92665149685509,60647
-87.70324378084979,41.92116337457026,60647
-87.71178874089914,41.91286893256016,60647
-87.68638746970213,41.91359950769777,60647
-87.70021371292634,41.92484016545913,60647
-87.70447887291004,41.930578019841626,60647
-87.71324987617365,41.91288980735338,60647
-87.70175501919186,41.9149410210581,60647
-87.69184473648625,41.92280649471537,60647
-87.71475736231916,41.9291167253523,60647
-87.69664648153054,41.92337319332707,60647
-87.71671177665614,41.919006969906945,60647
-87.69876200436573,41.92915178847046,60647
-87.71098575887133,41.921395848101625,60647
-87.72096202516943,41.92455322167619,60647
-87.72469528106308,41.91526054688562,60647
-87.67942991519553,41.923184087830535,60647
-87.69073736623274,41.922094337989165,60647
-87.69654844420758,41.92428014876175,60647
-87.69050725628162,41.921585644979984,60647
-87.72384979978146,41.92831073045696,60647
-87.67961936508271,41.9143623499667,60647
-87.70156992893945,41.91762484345826,60647
-87.68303201268684,41.91235481786755,60647
-87.71147523257845,41.9286822027119,60647
-87.67782101364277,41.91518798519828,60647
-87.69156217733259,41.920548159602376,60647
-87.69105234508682,41.91847759656634,60647
-87.69904865082913,41.93193426214192,60647
-87.71612477717359,41.923965523335895,60647
-87.72122850862745,41.92123995362275,60647
-87.72206474595306,41.92063224713315,60647
-87.69964603752891,41.92858903638083,60647
-87.70506625936225,41.918336897802796,60647
-87.72597462537797,41.926989589606535,60647
-87.72134847582652,41.921350377977284,60647
-87.68180895434253,41.919503418046226,60647
-87.72526111259764,41.924795291393735,60647
-87.71492749976606,41.92537987143678,60647
-87.6805626722365,41.91189385316603,60647
